year,month,carrier,carrier_name,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,12,G4,Allegiant Air,PBG,46.0,8.0,3.84,0.47,1.26,0.0,2.43,0.0,0.0,437.0,218.0,7.0,53.0,0.0,159.0
2019,12,G4,Allegiant Air,PBI,53.0,0.0,4.6,1.0,8.56,0.0,5.85,0.0,0.0,1290.0,620.0,45.0,246.0,0.0,379.0
2019,12,G4,Allegiant Air,PGD,568.0,127.0,26.29,7.11,38.74,1.97,52.89,5.0,4.0,9948.0,2843.0,683.0,1303.0,57.0,5062.0
2019,12,G4,Allegiant Air,PIA,61.0,4.0,6.12,3.56,1.68,0.0,2.64,0.0,0.0,703.0,427.0,77.0,48.0,0.0,151.0
2019,12,G4,Allegiant Air,PIE,663.0,8.0,35.44,8.51,40.15,0.0,63.91,8.0,0.0,11912.0,4151.0,517.0,1811.0,0.0,5433.0
2019,12,G4,Allegiant Air,PIT,88.0,20.0,2.07,1.37,2.41,0.0,14.15,2.0,0.0,1837.0,275.0,109.0,350.0,0.0,1103.0
2019,12,G4,Allegiant Air,PSC,29.0,10.0,0.0,0.0,5.68,0.47,3.85,0.0,0.0,268.0,0.0,0.0,143.0,17.0,108.0
2019,12,G4,Allegiant Air,PSM,25.0,6.0,1.53,1.13,3.34,0.0,0.0,0.0,0.0,316.0,164.0,60.0,92.0,0.0,0.0
2019,12,G4,Allegiant Air,PSP,15.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,56.0,0.0,16.0,0.0,0.0
2019,12,G4,Allegiant Air,PVD,12.0,2.0,0.63,0.0,0.42,0.0,0.96,0.0,0.0,86.0,10.0,0.0,9.0,0.0,67.0
2019,12,G4,Allegiant Air,PVU,63.0,15.0,5.1,0.0,1.85,0.0,8.06,0.0,0.0,441.0,151.0,0.0,51.0,0.0,239.0
2019,12,G4,Allegiant Air,RAP,35.0,4.0,0.9,0.0,0.39,0.0,2.72,0.0,1.0,153.0,60.0,0.0,11.0,0.0,82.0
2019,12,G4,Allegiant Air,RDM,18.0,9.0,2.94,0.95,4.73,0.0,0.38,0.0,0.0,894.0,469.0,201.0,211.0,0.0,13.0
2019,12,G4,Allegiant Air,RDU,22.0,4.0,1.68,1.0,0.05,0.0,1.27,0.0,0.0,190.0,106.0,44.0,3.0,0.0,37.0
2019,12,G4,Allegiant Air,RFD,64.0,16.0,5.01,0.17,4.48,0.0,6.34,0.0,0.0,995.0,563.0,6.0,158.0,0.0,268.0
2019,12,G4,Allegiant Air,RIC,39.0,10.0,3.75,0.0,2.08,0.0,4.18,0.0,0.0,560.0,390.0,0.0,56.0,0.0,114.0
2019,12,G4,Allegiant Air,RNO,32.0,7.0,3.16,0.68,1.63,0.0,1.54,0.0,0.0,220.0,78.0,32.0,41.0,0.0,69.0
2019,12,G4,Allegiant Air,ROA,24.0,3.0,0.13,0.0,1.67,0.0,1.2,1.0,0.0,143.0,12.0,0.0,42.0,0.0,89.0
2019,12,G4,Allegiant Air,ROC,16.0,2.0,0.88,0.37,0.02,0.0,0.73,1.0,0.0,204.0,132.0,20.0,1.0,0.0,51.0
2019,12,G4,Allegiant Air,SAT,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,22.0,0.0,33.0,0.0,0.0
2019,12,G4,Allegiant Air,SAV,75.0,0.0,0.97,1.48,6.17,1.38,10.0,0.0,0.0,1771.0,60.0,48.0,252.0,28.0,1383.0
2019,12,G4,Allegiant Air,SBN,71.0,10.0,5.6,0.0,1.09,0.0,3.31,0.0,0.0,1892.0,1647.0,0.0,51.0,0.0,194.0
2019,12,G4,Allegiant Air,SCE,18.0,4.0,1.62,0.0,1.69,0.0,0.69,0.0,0.0,285.0,151.0,0.0,88.0,0.0,46.0
2019,12,G4,Allegiant Air,SCK,66.0,11.0,1.26,0.86,3.64,0.0,5.24,0.0,0.0,471.0,25.0,24.0,108.0,0.0,314.0
2019,12,G4,Allegiant Air,SDF,69.0,4.0,3.99,1.0,4.86,0.0,4.14,1.0,0.0,934.0,415.0,64.0,188.0,0.0,267.0
2019,12,G4,Allegiant Air,SFB,966.0,254.0,64.32,15.82,45.76,2.94,125.17,10.0,0.0,21600.0,8285.0,2194.0,1840.0,103.0,9178.0
2019,12,G4,Allegiant Air,SHV,9.0,4.0,3.23,0.0,0.06,0.0,0.71,0.0,0.0,311.0,290.0,0.0,6.0,0.0,15.0
2019,12,G4,Allegiant Air,SJU,18.0,2.0,1.41,0.0,0.26,0.0,0.33,0.0,0.0,62.0,39.0,0.0,10.0,0.0,13.0
2019,12,G4,Allegiant Air,SMX,16.0,2.0,0.0,0.0,1.91,0.0,0.09,0.0,0.0,53.0,0.0,0.0,51.0,0.0,2.0
2019,12,G4,Allegiant Air,SPI,11.0,3.0,1.28,0.0,1.31,0.0,0.41,0.0,0.0,146.0,83.0,0.0,52.0,0.0,11.0
2019,12,G4,Allegiant Air,SRQ,203.0,6.0,6.71,2.23,20.27,0.0,26.8,0.0,0.0,5247.0,481.0,519.0,755.0,0.0,3492.0
2019,12,G4,Allegiant Air,STC,10.0,2.0,0.78,0.0,0.67,0.0,0.54,0.0,0.0,58.0,18.0,0.0,21.0,0.0,19.0
2019,12,G4,Allegiant Air,SWF,29.0,7.0,0.66,0.0,1.76,0.0,4.59,2.0,0.0,355.0,25.0,0.0,106.0,0.0,224.0
2019,12,G4,Allegiant Air,SYR,67.0,13.0,2.03,0.0,9.24,0.0,1.73,2.0,0.0,814.0,209.0,0.0,425.0,0.0,180.0
2019,12,G4,Allegiant Air,TOL,40.0,9.0,1.0,0.0,0.32,0.0,7.68,0.0,0.0,487.0,19.0,0.0,17.0,0.0,451.0
2019,12,G4,Allegiant Air,TRI,11.0,2.0,0.0,0.83,0.53,0.0,0.64,0.0,0.0,141.0,0.0,55.0,38.0,0.0,48.0
2019,12,G4,Allegiant Air,TUL,30.0,5.0,2.05,0.0,0.28,0.0,2.67,0.0,0.0,233.0,45.0,0.0,17.0,0.0,171.0
2019,12,G4,Allegiant Air,TUS,26.0,3.0,0.76,1.0,1.23,0.0,0.01,0.0,0.0,623.0,22.0,32.0,561.0,0.0,8.0
2019,12,G4,Allegiant Air,TVC,36.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,128.0,15.0,0.0,0.0,0.0,113.0
2019,12,G4,Allegiant Air,TYS,145.0,52.0,7.8,1.69,12.45,0.34,29.71,0.0,0.0,2949.0,886.0,45.0,453.0,11.0,1554.0
2019,12,G4,Allegiant Air,USA,129.0,54.0,10.24,0.04,13.36,0.37,29.99,0.0,0.0,4537.0,2041.0,6.0,654.0,31.0,1805.0
2019,12,G4,Allegiant Air,VPS,87.0,3.0,2.1,1.0,6.05,0.84,13.01,1.0,0.0,1450.0,111.0,16.0,200.0,82.0,1041.0
2019,12,G4,Allegiant Air,XNA,42.0,5.0,0.0,2.0,1.95,0.0,1.05,0.0,0.0,771.0,0.0,675.0,64.0,0.0,32.0
2019,12,HA,Hawaiian Airlines,BInOcS.,22.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,267.0,245.0,22.0,0.0,0.0,0.0
2019,12,HA,Hawaiian Airlines,HInNcL.,2996.0,297.0,160.67,10.15,9.57,1.04,115.56,4.0,0.0,10560.0,6699.0,247.0,209.0,53.0,3352.0
2019,12,HA,Hawaiian Airlines,IITnOc.,497.0,31.0,22.35,0.05,0.0,0.0,8.6,0.0,0.0,749.0,560.0,1.0,0.0,0.0,188.0
2019,12,HA,Hawaiian Airlines,JInFcK.,31.0,12.0,10.8,0.2,0.0,1.0,0.0,0.0,0.0,516.0,449.0,18.0,0.0,49.0,0.0
2019,12,HA,Hawaiian Airlines,KInOcA.,763.0,7.0,43.16,0.52,2.36,0.0,20.96,0.0,0.0,1784.0,1175.0,12.0,74.0,0.0,523.0
2019,12,HA,Hawaiian Airlines,LInAcS.,92.0,20.0,16.49,0.0,0.0,0.0,3.51,0.0,0.0,696.0,585.0,0.0,0.0,0.0,111.0
2019,12,HA,Hawaiian Airlines,LInAcX.,194.0,37.0,31.16,1.0,0.0,0.0,4.84,1.0,1.0,2156.0,1895.0,31.0,0.0,0.0,230.0
2019,12,HA,Hawaiian Airlines,LInGcB.,31.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,547.0,0.0,0.0,0.0,0.0
2019,12,HA,Hawaiian Airlines,LInIHc.,758.0,54.0,34.88,1.08,1.17,0.0,16.87,1.0,0.0,1703.0,1061.0,37.0,42.0,0.0,563.0
2019,12,HA,Hawaiian Airlines,OInAcK.,88.0,17.0,14.2,0.0,0.0,0.0,2.8,0.0,0.0,491.0,350.0,0.0,0.0,0.0,141.0
2019,12,HA,Hawaiian Airlines,OInGc.G,1343.0,131.0,94.94,0.69,2.14,0.24,33.0,2.0,0.0,4498.0,3400.0,49.0,44.0,4.0,1001.0
2019,12,HA,Hawaiian Airlines,PInDcX.,62.0,25.0,24.23,0.0,0.0,0.0,0.77,0.0,0.0,713.0,685.0,0.0,0.0,0.0,28.0
2019,12,HA,Hawaiian Airlines,PInHcX.,31.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,0.0,0.0,0.0,0.0
2019,12,HA,Hawaiian Airlines,PInPcG.,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0
2019,12,HA,Hawaiian Airlines,SInAcN.,62.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,293.0,0.0,0.0,0.0,0.0
2019,12,HA,Hawaiian Airlines,SInEcA.,79.0,27.0,20.67,0.0,0.0,1.33,5.0,0.0,0.0,1035.0,713.0,0.0,0.0,31.0,291.0
2019,12,HA,Hawaiian Airlines,SInFcO.,92.0,25.0,22.14,0.0,0.0,0.0,2.86,0.0,0.0,820.0,761.0,0.0,0.0,0.0,59.0
2019,12,HA,Hawaiian Airlines,SInJcC.,62.0,5.0,12.97,0.0,0.0,0.0,2.03,0.0,0.0,428.0,371.0,0.0,0.0,0.0,57.0
2019,12,HA,Hawaiian Airlines,SInMc.F,62.0,22.0,17.5,0.74,0.0,0.0,3.76,0.0,0.0,923.0,754.0,35.0,0.0,0.0,134.0
2019,12,MQ,Envoy Air,ABE,47.0,1.0,0.77,1.54,5.51,0.0,3.18,0.0,0.0,409.0,20.0,51.0,176.0,0.0,162.0
2019,12,MQ,Envoy Air,ABI,195.0,32.0,11.58,0.6,8.79,0.0,11.02,1.0,0.0,1563.0,459.0,21.0,257.0,0.0,826.0
2019,12,MQ,Envoy Air,ABQ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,MQ,Envoy Air,ACT,127.0,20.0,6.89,0.68,0.25,0.0,12.19,1.0,0.0,960.0,375.0,34.0,24.0,0.0,527.0
2019,12,MQ,Envoy Air,AEX,92.0,12.0,4.63,0.61,1.93,0.0,4.83,1.0,0.0,531.0,219.0,30.0,71.0,0.0,211.0
2019,12,MQ,Envoy Air,AGS,31.0,3.0,0.87,0.0,1.27,0.0,0.86,0.0,0.0,141.0,13.0,0.0,56.0,0.0,72.0
2019,12,MQ,Envoy Air,ALB,21.0,4.0,0.08,0.31,2.71,0.0,0.9,3.0,0.0,227.0,5.0,22.0,103.0,0.0,97.0
2019,12,MQ,Envoy Air,ALO,59.0,12.0,3.09,1.15,2.32,0.0,5.44,1.0,0.0,1031.0,272.0,74.0,188.0,0.0,497.0
2019,12,MQ,Envoy Air,AMA,14.0,3.0,0.94,0.0,0.51,0.0,1.55,1.0,0.0,187.0,74.0,0.0,19.0,0.0,94.0
2019,12,MQ,Envoy Air,ATL,20.0,3.0,0.0,0.03,0.12,0.0,2.86,0.0,0.0,168.0,0.0,2.0,8.0,0.0,158.0
2019,12,MQ,Envoy Air,ATW,55.0,12.0,3.49,0.69,1.23,0.0,6.58,3.0,0.0,642.0,175.0,57.0,110.0,0.0,300.0
2019,12,MQ,Envoy Air,AUS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,MQ,Envoy Air,AVP,60.0,9.0,0.65,1.02,4.06,0.0,3.26,0.0,0.0,402.0,23.0,53.0,139.0,0.0,187.0
2019,12,MQ,Envoy Air,AZO,84.0,3.0,7.71,0.12,5.8,0.0,9.37,4.0,0.0,1286.0,402.0,8.0,266.0,0.0,610.0
2019,12,MQ,Envoy Air,BGR,16.0,5.0,0.92,0.0,1.61,0.0,2.47,1.0,0.0,251.0,81.0,0.0,44.0,0.0,126.0
2019,12,MQ,Envoy Air,BHM,132.0,0.0,10.75,2.76,8.2,0.98,7.31,0.0,0.0,1945.0,911.0,97.0,311.0,57.0,569.0
2019,12,MQ,Envoy Air,BIL,30.0,3.0,0.25,0.1,1.0,0.0,1.65,0.0,1.0,286.0,26.0,16.0,16.0,0.0,228.0
2019,12,MQ,Envoy Air,BMI,90.0,2.0,24.0,2.46,8.54,0.0,8.75,2.0,0.0,831.0,70.0,140.0,281.0,0.0,340.0
2019,12,MQ,Envoy Air,BNA,146.0,44.0,8.7,1.49,13.3,0.0,20.51,0.0,0.0,2451.0,419.0,53.0,483.0,0.0,1496.0
2019,12,MQ,Envoy Air,BOI,87.0,21.0,4.2,2.48,8.99,0.0,5.33,0.0,2.0,1347.0,282.0,166.0,275.0,0.0,624.0
2019,12,MQ,Envoy Air,BPT,79.0,7.0,2.03,1.0,0.0,0.0,3.97,3.0,0.0,1051.0,49.0,726.0,0.0,0.0,276.0
2019,12,MQ,Envoy Air,BRO,66.0,6.0,1.0,0.09,0.43,0.0,4.48,0.0,0.0,391.0,66.0,11.0,10.0,0.0,304.0
2019,12,MQ,Envoy Air,BTR,106.0,6.0,5.32,1.31,4.31,0.0,5.07,2.0,0.0,915.0,227.0,88.0,169.0,0.0,431.0
2019,12,MQ,Envoy Air,BUF,133.0,30.0,8.54,1.68,9.91,0.0,9.87,1.0,0.0,1444.0,535.0,77.0,339.0,0.0,493.0
2019,12,MQ,Envoy Air,BWI,63.0,2.0,6.0,,5.15,0.0,9.02,1.0,0.0,1359.0,348.0,104.0,191.0,0.0,716.0
2019,12,MQ,Envoy Air,BZN,31.0,6.0,1.32,0.38,3.0,0.0,1.31,0.0,0.0,172.0,29.0,13.0,76.0,0.0,54.0
2019,12,MQ,Envoy Air,CAE,98.0,31.0,3.99,1.84,10.01,0.0,15.16,0.0,0.0,2307.0,229.0,329.0,377.0,0.0,1372.0
2019,12,MQ,Envoy Air,CHA,42.0,10.0,2.87,0.04,1.61,0.0,5.48,0.0,0.0,480.0,94.0,2.0,59.0,0.0,325.0
2019,12,MQ,Envoy Air,CHO,114.0,24.0,6.56,3.5,7.35,0.0,6.59,3.0,1.0,1343.0,265.0,442.0,276.0,0.0,360.0
2019,12,MQ,Envoy Air,CHS,100.0,14.0,2.79,0.95,4.97,0.0,5.29,1.0,0.0,763.0,74.0,86.0,185.0,0.0,418.0
2019,12,MQ,Envoy Air,CID,265.0,60.0,9.65,6.21,21.2,0.0,22.93,4.0,0.0,3271.0,309.0,459.0,766.0,0.0,1737.0
2019,12,MQ,Envoy Air,CLE,191.0,36.0,5.75,2.44,12.94,0.0,14.87,4.0,0.0,2339.0,307.0,280.0,439.0,0.0,1313.0
2019,12,MQ,Envoy Air,CLL,74.0,8.0,1.04,0.06,1.35,0.0,5.55,1.0,1.0,673.0,70.0,2.0,77.0,0.0,524.0
2019,12,MQ,Envoy Air,CLT,413.0,70.0,19.23,1.9,13.29,0.0,35.58,6.0,0.0,4581.0,1601.0,204.0,337.0,0.0,2439.0
2019,12,MQ,Envoy Air,CMH,414.0,7.0,14.49,3.61,20.99,0.0,37.91,5.0,0.0,5557.0,1201.0,423.0,935.0,0.0,2998.0
2019,12,MQ,Envoy Air,CMI,242.0,4.0,16.58,4.25,12.16,0.0,21.01,1.0,0.0,3197.0,816.0,361.0,505.0,0.0,1515.0
2019,12,MQ,Envoy Air,COS,27.0,6.0,1.0,0.18,1.65,0.0,3.17,0.0,0.0,559.0,16.0,27.0,73.0,0.0,443.0
2019,12,MQ,Envoy Air,COU,17.0,6.0,0.04,1.26,3.43,0.0,1.27,0.0,0.0,246.0,1.0,47.0,80.0,0.0,118.0
2019,12,MQ,Envoy Air,CRP,118.0,24.0,4.29,2.91,7.81,0.0,8.98,1.0,1.0,1664.0,162.0,733.0,277.0,0.0,492.0
2019,12,MQ,Envoy Air,CVG,447.0,5.0,19.19,8.87,31.71,0.0,45.22,3.0,3.0,6736.0,1183.0,730.0,1355.0,0.0,3468.0
2019,12,MQ,Envoy Air,CWA,85.0,12.0,2.28,1.47,5.04,0.0,3.21,6.0,3.0,789.0,161.0,123.0,206.0,0.0,299.0
2019,12,MQ,Envoy Air,DAY,105.0,16.0,3.39,1.24,4.26,0.0,7.11,2.0,0.0,1017.0,193.0,272.0,137.0,0.0,415.0
2019,12,MQ,Envoy Air,DBQ,89.0,23.0,6.14,2.83,5.71,0.0,8.33,6.0,0.0,1101.0,268.0,124.0,205.0,0.0,504.0
2019,12,MQ,Envoy Air,DCA,114.0,6.0,4.82,0.44,5.83,0.0,4.91,0.0,0.0,919.0,189.0,15.0,188.0,0.0,527.0
2019,12,MQ,Envoy Air,DFW,5472.0,6.0,199.3,71.76,290.23,5.76,448.95,63.0,38.0,80433.0,18482.0,10894.0,12890.0,194.0,37973.0
2019,12,MQ,Envoy Air,DLH,61.0,8.0,0.64,2.15,1.12,0.0,4.09,4.0,0.0,646.0,16.0,227.0,117.0,0.0,286.0
2019,12,MQ,Envoy Air,DRT,62.0,7.0,0.55,0.07,0.44,0.0,5.95,0.0,0.0,385.0,28.0,8.0,7.0,0.0,342.0
2019,12,MQ,Envoy Air,DSM,99.0,18.0,1.71,1.25,6.49,0.0,8.55,4.0,0.0,798.0,52.0,87.0,238.0,0.0,421.0
2019,12,MQ,Envoy Air,DTW,70.0,14.0,2.03,0.3,5.64,0.0,6.03,2.0,0.0,651.0,41.0,18.0,230.0,0.0,362.0
2019,12,MQ,Envoy Air,ELP,84.0,18.0,2.73,1.54,8.14,0.0,5.58,0.0,0.0,955.0,147.0,84.0,257.0,0.0,467.0
2019,12,MQ,Envoy Air,EVV,62.0,14.0,2.66,0.51,1.17,0.0,9.65,0.0,0.0,648.0,157.0,49.0,36.0,0.0,406.0
2019,12,MQ,Envoy Air,EWR,13.0,9.0,1.37,0.0,5.78,0.0,1.85,0.0,0.0,1180.0,225.0,0.0,471.0,0.0,484.0
2019,12,MQ,Envoy Air,EYW,48.0,8.0,1.06,0.33,6.5,0.0,0.11,0.0,0.0,329.0,61.0,16.0,245.0,0.0,7.0
2019,12,MQ,Envoy Air,FAR,144.0,35.0,8.68,3.23,9.81,0.0,13.27,7.0,0.0,2041.0,433.0,281.0,347.0,0.0,980.0
2019,12,MQ,Envoy Air,FAY,46.0,6.0,0.51,0.48,0.28,0.0,4.72,1.0,0.0,448.0,29.0,14.0,17.0,0.0,388.0
2019,12,MQ,Envoy Air,FNT,115.0,26.0,7.21,1.48,6.71,0.0,10.59,2.0,0.0,1619.0,440.0,110.0,302.0,0.0,767.0
2019,12,MQ,Envoy Air,FSD,44.0,16.0,3.06,3.54,3.04,0.0,6.37,3.0,0.0,1019.0,172.0,285.0,152.0,0.0,410.0
2019,12,MQ,Envoy Air,FSM,76.0,8.0,3.0,0.02,1.15,0.0,3.82,0.0,1.0,625.0,247.0,3.0,49.0,0.0,326.0
2019,12,MQ,Envoy Air,FWA,69.0,12.0,3.87,1.86,5.04,0.0,1.23,3.0,1.0,629.0,166.0,141.0,254.0,0.0,68.0
2019,12,MQ,Envoy Air,GCK,62.0,7.0,2.56,1.42,1.84,0.0,1.17,0.0,0.0,393.0,157.0,105.0,48.0,0.0,83.0
2019,12,MQ,Envoy Air,GEG,24.0,1.0,0.43,0.0,0.0,0.0,0.57,0.0,0.0,286.0,122.0,0.0,0.0,0.0,164.0
2019,12,MQ,Envoy Air,GGG,80.0,5.0,1.0,2.1,0.15,0.0,1.76,0.0,0.0,444.0,20.0,232.0,16.0,0.0,176.0
2019,12,MQ,Envoy Air,GJT,80.0,16.0,4.44,0.2,5.52,0.0,5.84,1.0,0.0,639.0,144.0,12.0,184.0,0.0,299.0
2019,12,MQ,Envoy Air,GNV,89.0,10.0,2.7,0.14,1.97,0.0,5.19,0.0,0.0,335.0,104.0,3.0,56.0,0.0,172.0
2019,12,MQ,Envoy Air,GPT,16.0,3.0,2.08,0.0,0.06,0.0,0.87,0.0,0.0,178.0,95.0,0.0,5.0,0.0,78.0
2019,12,MQ,Envoy Air,GRB,81.0,1.0,1.0,3.25,1.93,0.0,4.82,5.0,0.0,992.0,23.0,583.0,75.0,0.0,311.0
2019,12,MQ,Envoy Air,GRI,65.0,8.0,4.62,0.52,0.53,0.0,2.33,1.0,1.0,347.0,202.0,43.0,8.0,0.0,94.0
2019,12,MQ,Envoy Air,GRK,197.0,32.0,8.53,3.97,7.58,0.0,11.93,4.0,0.0,1650.0,412.0,259.0,195.0,0.0,784.0
2019,12,MQ,Envoy Air,GRR,155.0,39.0,5.25,4.19,16.1,0.0,13.47,5.0,0.0,2404.0,235.0,869.0,565.0,0.0,735.0
2019,12,MQ,Envoy Air,GSO,302.0,5.0,13.21,2.24,21.35,0.0,38.21,2.0,0.0,4057.0,520.0,163.0,840.0,0.0,2534.0
2019,12,MQ,Envoy Air,GSP,154.0,27.0,4.87,1.14,5.32,0.0,15.67,2.0,0.0,1659.0,123.0,76.0,283.0,0.0,1177.0
2019,12,MQ,Envoy Air,HDN,14.0,3.0,0.09,0.39,0.85,0.0,1.68,0.0,0.0,230.0,4.0,32.0,43.0,0.0,151.0
2019,12,MQ,Envoy Air,HOU,45.0,6.0,0.66,0.04,1.81,0.0,3.49,0.0,0.0,449.0,35.0,8.0,46.0,0.0,360.0
2019,12,MQ,Envoy Air,HRL,87.0,10.0,2.01,1.38,0.73,0.0,5.87,1.0,2.0,1211.0,89.0,554.0,39.0,0.0,529.0
2019,12,MQ,Envoy Air,HSV,43.0,0.0,1.5,0.8,2.68,0.0,5.02,0.0,0.0,504.0,80.0,49.0,118.0,0.0,257.0
2019,12,MQ,Envoy Air,IAH,50.0,1.0,1.28,0.92,4.72,0.0,4.08,0.0,0.0,511.0,25.0,84.0,175.0,0.0,227.0
2019,12,MQ,Envoy Air,ICT,134.0,0.0,5.26,2.63,7.94,0.0,14.17,2.0,0.0,1771.0,381.0,173.0,330.0,0.0,887.0
2019,12,MQ,Envoy Air,ILM,90.0,21.0,6.06,0.65,6.37,0.0,7.93,1.0,0.0,1680.0,534.0,103.0,459.0,0.0,584.0
2019,12,MQ,Envoy Air,IND,153.0,36.0,5.44,0.35,15.64,0.0,14.57,1.0,0.0,1777.0,290.0,10.0,479.0,0.0,998.0
2019,12,MQ,Envoy Air,JAN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,MQ,Envoy Air,JAX,134.0,17.0,2.98,0.68,5.7,0.0,7.64,1.0,0.0,576.0,85.0,24.0,162.0,0.0,305.0
2019,12,MQ,Envoy Air,JFK,411.0,114.0,20.89,1.24,42.8,0.0,49.07,5.0,3.0,6521.0,791.0,82.0,2541.0,0.0,3107.0
2019,12,MQ,Envoy Air,JLN,117.0,28.0,7.4,2.96,4.95,0.0,12.7,5.0,2.0,1499.0,300.0,135.0,177.0,0.0,887.0
2019,12,MQ,Envoy Air,LAN,60.0,13.0,3.88,0.75,2.78,0.0,5.59,1.0,0.0,795.0,100.0,47.0,172.0,0.0,476.0
2019,12,MQ,Envoy Air,LAW,54.0,11.0,2.14,0.0,0.5,0.0,8.36,1.0,0.0,566.0,125.0,0.0,27.0,0.0,414.0
2019,12,MQ,Envoy Air,LBB,14.0,2.0,1.14,0.0,0.6,0.0,0.26,1.0,0.0,62.0,26.0,0.0,25.0,0.0,11.0
2019,12,MQ,Envoy Air,LCH,78.0,11.0,4.86,1.0,0.88,0.0,4.26,1.0,0.0,1130.0,235.0,717.0,36.0,0.0,142.0
2019,12,MQ,Envoy Air,LEX,164.0,32.0,7.84,2.1,7.07,0.0,14.99,0.0,1.0,2428.0,474.0,283.0,336.0,0.0,1335.0
2019,12,MQ,Envoy Air,LFT,18.0,3.0,1.8,0.0,0.2,0.0,1.0,0.0,0.0,268.0,70.0,0.0,7.0,0.0,191.0
2019,12,MQ,Envoy Air,LGA,640.0,196.0,23.89,7.73,104.24,0.0,60.14,17.0,7.0,15601.0,2283.0,477.0,8020.0,0.0,4821.0
2019,12,MQ,Envoy Air,LIT,326.0,6.0,13.97,3.75,13.04,0.0,25.24,1.0,0.0,3079.0,580.0,304.0,473.0,0.0,1722.0
2019,12,MQ,Envoy Air,LRD,81.0,6.0,1.69,0.0,0.15,0.0,4.16,1.0,0.0,364.0,93.0,0.0,6.0,0.0,265.0
2019,12,MQ,Envoy Air,LSE,53.0,10.0,1.44,1.03,1.71,0.0,5.83,1.0,0.0,645.0,78.0,35.0,101.0,0.0,431.0
2019,12,MQ,Envoy Air,MCI,73.0,16.0,4.74,1.16,3.57,0.0,6.54,0.0,0.0,699.0,194.0,54.0,140.0,0.0,311.0
2019,12,MQ,Envoy Air,MDT,95.0,16.0,3.1,0.46,6.58,0.0,5.86,0.0,0.0,692.0,87.0,34.0,242.0,0.0,329.0
2019,12,MQ,Envoy Air,MEM,177.0,33.0,6.19,2.44,14.41,0.0,9.95,0.0,0.0,1409.0,277.0,57.0,561.0,0.0,514.0
2019,12,MQ,Envoy Air,MFE,66.0,4.0,2.21,0.86,5.27,0.0,5.66,2.0,0.0,993.0,187.0,30.0,274.0,0.0,502.0
2019,12,MQ,Envoy Air,MGM,37.0,8.0,4.59,0.23,0.1,0.0,3.08,0.0,0.0,268.0,134.0,11.0,2.0,0.0,121.0
2019,12,MQ,Envoy Air,MHK,112.0,18.0,2.85,2.0,3.91,0.0,9.24,0.0,1.0,1151.0,92.0,179.0,257.0,0.0,623.0
2019,12,MQ,Envoy Air,MIA,1078.0,245.0,79.05,1.41,70.88,1.4,92.27,2.0,1.0,15111.0,6730.0,36.0,2296.0,28.0,6021.0
2019,12,MQ,Envoy Air,MLI,81.0,15.0,2.21,0.83,2.87,0.0,9.1,2.0,0.0,910.0,123.0,53.0,102.0,0.0,632.0
2019,12,MQ,Envoy Air,MLU,56.0,12.0,2.12,2.4,0.73,0.0,6.76,1.0,1.0,651.0,81.0,129.0,35.0,0.0,406.0
2019,12,MQ,Envoy Air,MOB,48.0,9.0,2.82,1.0,4.57,0.0,0.61,0.0,0.0,526.0,248.0,31.0,164.0,0.0,83.0
2019,12,MQ,Envoy Air,MQT,31.0,8.0,1.27,1.49,1.0,0.0,4.24,3.0,0.0,4337.0,124.0,1397.0,20.0,0.0,2796.0
2019,12,MQ,Envoy Air,MSN,150.0,32.0,3.86,0.37,12.56,0.0,15.2,3.0,0.0,1785.0,165.0,36.0,442.0,0.0,1142.0
2019,12,MQ,Envoy Air,MSO,31.0,5.0,1.11,0.04,1.95,0.0,1.9,0.0,0.0,131.0,35.0,1.0,44.0,0.0,51.0
2019,12,MQ,Envoy Air,MSP,15.0,4.0,0.0,0.03,2.14,0.0,1.83,0.0,0.0,391.0,0.0,9.0,84.0,0.0,298.0
2019,12,MQ,Envoy Air,MSY,59.0,5.0,3.21,1.62,4.58,0.0,5.59,1.0,0.0,818.0,158.0,46.0,200.0,0.0,414.0
